,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tw,reply,length
76,76,76,76,76,79,79,2265,247,1431097917390172163,1431097276756287492,1630035306000.0,2021-08-26 23:35:06,-400,,@prettyyads games the game  https://t.co/j2Iww7BWoO,en,[],[],882688924505780225,882688924505780225,RAGERLXS,babushka ※,4,23,https://twitter.com/RAGERLXS/status/1431097917390172163,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH94rXIAAQ600.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH94rXIAAQ600.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'prettyyads', 'name': 'ً', 'id': '1208188173777588225'}]",,,,,games the game,True,3
77,77,77,77,77,80,80,2267,249,1431097917260005378,1430919317403561987,1630035306000.0,2021-08-26 23:35:06,-400,,"6&gt; … create a $PINS | @Pinterest like experience but w/ live interaction either 🗣, icons (yay/nay, group voting, video). This would 📈 moral, collab, &amp; engagement / ad 💰, &amp; do you think your wives &amp; girlfriends or friends would ever want to do it dif next time?! @bchesky $ABNB  https://t.co/BuilII3wOs",en,[],"['pins', 'abnb']",227911876,227911876,tpsojda,Tim,4,23,https://twitter.com/tpsojda/status/1431097917260005378,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH995UYAI9jDP.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH995UYAI9jDP.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"6&gt; … create a $PINS | like experience but w/ live interaction either 🗣, icons (yay/nay, group voting, video). This would 📈 moral, collab, &amp; engagement / ad 💰, &amp; do you think your wives &amp; girlfriends or friends would ever want to do it dif next time?! $ABNB",False,49
78,78,78,78,78,81,81,2268,250,1431097917046235142,1431090059650891783,1630035306000.0,2021-08-26 23:35:06,-400,,@ghouleeghoul I hope you feel better ❤️  https://t.co/sDi0anNFXK,en,[],[],2955295247,2955295247,KaliGlimesh,Kali 🧡💜,4,23,https://twitter.com/KaliGlimesh/status/1431097917046235142,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH998WYAUoXy2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH998WYAUoXy2.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ghouleeghoul', 'name': 'Ghoulee Gruesome', 'id': '1280646196571238400'}]",,,,,I hope you feel better ❤️,True,6
79,79,79,79,79,82,82,2271,253,1431097916756619268,1431096272065208323,1630035306000.0,2021-08-26 23:35:06,-400,,@candicefaithv gives me the same energy as this gif  https://t.co/94Wcwo107z,en,[],[],1271784918,1271784918,balfies,emma ✨,4,23,https://twitter.com/balfies/status/1431097916756619268,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9uwUYAEq4yx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9uwUYAEq4yx.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'candicefaithv', 'name': 'candice 🌻', 'id': '768350444364050433'}]",,,,,gives me the same energy as this gif,True,8
80,80,80,80,80,83,83,2272,254,1431097916718993410,1431097916718993410,1630035306000.0,2021-08-26 23:35:06,-400,,@kanyewest better hurry up. We have work in the morning TF 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ #DONDA #KanyeWest  https://t.co/jG8RA2pC2J,en,"['donda', 'kanyewest']",[],1426361941468065793,1426361941468065793,Nell6god,6God_Nell,4,23,https://twitter.com/Nell6god/status/1431097916718993410,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH98iWQAEo9G1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH98iWQAEo9G1.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,better hurry up. We have work in the morning TF 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ DONDA KanyeWest,False,13
81,81,81,81,81,84,84,2273,255,1431097916702089220,1431092030696873987,1630035306000.0,2021-08-26 23:35:06,-400,,@ThatMaoriGirl @erinkburrell @JacquieKidd1 You're a star 🤩💜  https://t.co/Ws87C6NTmV,en,[],[],16080536,16080536,BexGraham,Dr Bex,4,23,https://twitter.com/BexGraham/status/1431097916702089220,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9zBVUAQYL-D.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9zBVUAQYL-D.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'ThatMaoriGirl', 'name': 'He Aroreretini Māori Wahine Toa', 'id': '1300542541121515520'}, {'screen_name': 'erinkburrell', 'name': 'Erin Burrell She | Her', 'id': '47933765'}, {'screen_name': 'JacquieKidd1', 'name': 'Dr Jacquie Kidd 💙', 'id': '2750593628'}]",,,,,You're a star 🤩💜,True,4
82,82,82,82,82,85,85,2274,256,1431097916597448704,1428852987485724684,1630035306000.0,2021-08-26 23:35:06,-400,,"@Sandi99473566 @SheCometh @tishtoking @JordonLepointe @archer_rs @SussexHenryVIII @LouiseReville2 @lee_beaux @DebroyDonna @dorelieart @isexton The private jet belonged to friends who were also participants. The horse belongs to the club and Harry is not a member at Aspen. Look, just go pay your debts and worry about your own finances  https://t.co/RHixXMOtX3",en,[],[],1379268185728356358,1379268185728356358,SloanSteed,Sloan🐱,4,23,https://twitter.com/SloanSteed/status/1431097916597448704,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH93_WUAI8emG.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH93_WUAI8emG.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Sandi99473566', 'name': 'Sandi', 'id': '1201006620857249792'}, {'screen_name': 'SheCometh', 'name': '🐘 Prince Alex', 'id': '284041682'}, {'screen_name': 'tishtoking', 'name': 'liberation', 'id': '1320828561792602112'}, {'screen_name': 'JordonLepointe', 'name': '@BelaWolf', 'id': '2591790937'}, {'screen_name': 'archer_rs', 'name': 'RS Archer', 'id': '1254707039500144640'}, {'screen_name': 'SussexHenryVIII', 'name': 'Henry VIII', 'id': '1226885855740080129'}, {'screen_name': 'LouiseReville2', 'name': 'Louise Reville', 'id': '1075550693354848256'}, {'screen_name': 'lee_beaux', 'name': 'Lee_beaux', 'id': '1340736244154847237'}, {'screen_name': 'DebroyDonna', 'name': 'Donna DebRoy', 'id': '1121168304746450946'}, {'screen_name': 'dorelieart', 'name': '🌶 Spicy Dorito🧨💥', 'id': '711646108812840960'}, {'screen_name': 'isexton', 'name': 'Ian Sexton💜 #WeThe15', 'id': '35563232'}]",,,,," rs  beaux The private jet belonged to friends who were also participants. The horse belongs to the club and Harry is not a member at Aspen. Look, just go pay your debts and worry about your own finances",True,38
83,83,83,83,83,86,86,2275,257,1431097916454735876,1431094258841309189,1630035306000.0,2021-08-26 23:35:06,-400,,"@Avxry If it's not him, we riot  https://t.co/csoQQnEkIa",en,[],[],1045048416701751296,1045048416701751296,TheJokerGaming2,TheJokerGamingInc,4,23,https://twitter.com/TheJokerGaming2/status/1431097916454735876,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH93gWUAEwnh2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH93gWUAEwnh2.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Avxry', 'name': 'Avery', 'id': '3025394476'}]",,,,,"If it's not him, we riot",True,6
84,84,84,84,84,87,87,2279,261,1431097915947114496,1431097915947114496,1630035306000.0,2021-08-26 23:35:06,-400,,@CoryxKenshin  Uploading  https://t.co/FaelMODx6z,en,[],[],1074520371443859456,1074520371443859456,Gavo711,Gavo3o,4,23,https://twitter.com/Gavo711/status/1431097915947114496,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH3DuVEAQ-aVk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH3DuVEAQ-aVk.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Uploading,False,1
85,85,85,85,85,88,88,2282,264,1431097914890260480,1431097914890260480,1630035306000.0,2021-08-26 23:35:06,-400,,gn besties  https://t.co/1LOIIFpjcg,en,[],[],1383849384912195601,1383849384912195601,XS4RlNA,alex,4,23,https://twitter.com/XS4RlNA/status/1431097914890260480,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9n9X0AAmQwH.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9n9X0AAmQwH.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,gn besties,False,2
86,86,86,86,86,89,89,2289,271,1431097914068127747,1431096946509418496,1630035305000.0,2021-08-26 23:35:05,-400,,@FabrizioRomano It's over for the league  https://t.co/2No9Es6UnE,en,[],[],597670497,597670497,riszuan17,Riszuan,4,23,https://twitter.com/riszuan17/status/1431097914068127747,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9e1UcAENsqC.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9e1UcAENsqC.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'FabrizioRomano', 'name': 'Fabrizio Romano', 'id': '330262748'}]",,,,,It's over for the league,True,5
87,87,87,87,87,90,90,2290,272,1431097914059739139,1431097278014570498,1630035305000.0,2021-08-26 23:35:05,-400,,@girlsinrap @theestallion she ended nicki with ease  https://t.co/PDhTlrk2y0,en,[],[],1395969111235076100,1395969111235076100,raresgomez1,SG3 ❤️‍🔥❤️‍🔥❤️‍🔥,4,23,https://twitter.com/raresgomez1/status/1431097914059739139,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9exUUAA894N.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9exUUAA894N.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'girlsinrap', 'name': 'Female Rap Room', 'id': '1228104082512105473'}, {'screen_name': 'theestallion', 'name': 'TINA SNOW', 'id': '104040220'}]",,,,,she ended nicki with ease,True,5
88,88,88,88,88,91,91,2294,276,1431097913514422275,1431094261655633928,1630035305000.0,2021-08-26 23:35:05,-400,,@A1RRXA I'm sowwwy I just had to  https://t.co/A2jC4PMHJY,en,[],[],1375778851368824832,1375778851368824832,ExoticinRei,Rei Rei _(:3 」∠)_,4,23,https://twitter.com/ExoticinRei/status/1431097913514422275,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9kjVcAIJmjG.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9kjVcAIJmjG.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'A1RRXA', 'name': '𝑎𝑙𝑒𝑥𝑎︎📌', 'id': '1315874549146279936'}]",,,,,I'm so I just had to,True,6
89,89,89,89,89,92,92,2296,278,1431097913317396481,1431095589937328130,1630035305000.0,2021-08-26 23:35:05,-400,,@TaraAng1111 @JIDPage OMFG TARA!! 🥺  https://t.co/1X9nRMb6xV,en,[],[],866447378533974016,866447378533974016,CHR1S_99,CHR1S,4,23,https://twitter.com/CHR1S_99/status/1431097913317396481,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9fvX0AMSNUk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9fvX0AMSNUk.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'TaraAng1111', 'name': '𝙏𝙖𝙧𝙖 𝘼 𝙣 𝙜 𝙚 𝙡 🌸🕊🦢', 'id': '1313861038840872962'}, {'screen_name': 'JIDPage', 'name': 'The JID FanPage', 'id': '1359529139250806789'}]",,,,,OMFG TARA!! 🥺,True,3
90,90,90,90,90,93,93,2299,281,1431097912935682055,1431087412814303232,1630035305000.0,2021-08-26 23:35:05,-400,,@Xtina_Renee22 I thought you were my ride or die  https://t.co/GaOa5otJHp,en,[],[],1582531610,1582531610,THE_KURZE,Deezy:.,4,23,https://twitter.com/THE_KURZE/status/1431097912935682055,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9vUVIAEKE1S.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9vUVIAEKE1S.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Xtina_Renee22', 'name': 'Christina', 'id': '901836412802088960'}]",,,,, Renee22 I thought you were my ride or die,True,9
91,91,91,91,91,94,94,2301,283,1431097912755433475,1431097912755433475,1630035305000.0,2021-08-26 23:35:05,-400,,Today 15 years ago I moved to this horrible waste land aka #Florida! One day I will get out &amp; stop wasting my Life away! #IHateFlorida  https://t.co/7sHdN5AInZ,en,"['florida', 'ihateflorida']",[],48547644,48547644,DStaine,🇧🇿Deborah D Staine,4,23,https://twitter.com/DStaine/status/1431097912755433475,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9uEWUAcPKnS.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9uEWUAcPKnS.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Today 15 years ago I moved to this horrible waste land aka Florida! One day I will get out &amp; stop wasting my Life away! IHateFlorida,False,26
92,92,92,92,92,95,95,2303,285,1431097912491012098,1431097912491012098,1630035305000.0,2021-08-26 23:35:05,-400,,@jordanalexander is actually the funniest person ik  https://t.co/ACAXNhpfdX,en,[],[],1023203731230187520,1023203731230187520,julienfication,julien complex,4,23,https://twitter.com/julienfication/status/1431097912491012098,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8baVkAI1Z4T.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8baVkAI1Z4T.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,is actually the funniest person ik,False,6
93,93,93,93,93,96,96,2304,286,1431097912449241094,1431097912449241094,1630035305000.0,2021-08-26 23:35:05,-400,,"I’m excited!! I’m going to watch the weekly idol episode tomorrow!! I’m gonna buy ice cream for it on the way home from work!! Ooooo with blankets and a warm shower.... it’ll be a Good Friday I think. Until then, good night and happy streaminggggg  https://t.co/alHSWVNxvW",en,[],[],1228886901052051459,1228886901052051459,Rain_Uh_,Rayna⚡️DOMINO,4,23,https://twitter.com/Rain_Uh_/status/1431097912449241094,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9idWYAQaKq8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9idWYAQaKq8.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"I’m excited!! I’m going to watch the weekly idol episode tomorrow!! I’m gonna buy ice cream for it on the way home from work!! Ooooo with blankets and a warm shower.... it’ll be a Good Friday I think. Until then, good night and happy streaminggggg",False,45
94,94,94,94,94,97,97,2305,287,1431097912314843139,1431039186413359104,1630035305000.0,2021-08-26 23:35:05,-400,,@cha_chappy17 let's go!!!!!!!!!!!!!!!!!! 🍺🍺🍺🍺🍺🍺🍺🍺🍺  https://t.co/Cm4js5QZ4R,en,[],[],1012016835527471105,1012016835527471105,Noyimin,ミヨン,4,23,https://twitter.com/Noyimin/status/1431097912314843139,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9TLVcAACmF1.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9TLVcAACmF1.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'cha_chappy17', 'name': 'ちゃちゃ(TN ちゃっぴー)', 'id': '1248258994935705600'}]",,,,, chappy17 let's go!!!!!!!!!!!!!!!!!! 🍺🍺🍺🍺🍺🍺🍺🍺🍺,True,4
95,95,95,95,95,98,98,2308,290,1431097911778201600,1431074261184229380,1630035305000.0,2021-08-26 23:35:05,-400,,@raidensmt morri  https://t.co/AuZNRF6E44,en,[],[],1416288351980752897,1416288351980752897,mikeyhetero,mikey ♡'s you ꕤ,4,23,https://twitter.com/mikeyhetero/status/1431097911778201600,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9heWEAcRH5L.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9heWEAcRH5L.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'raidensmt', 'name': 'miya namorado do hanma.', 'id': '1377067016155172869'}]",,,,,morri,True,1
96,96,96,96,96,99,99,2313,295,1431097911270649859,1431097911270649859,1630035305000.0,2021-08-26 23:35:05,-400,,"The clouds retreat, The sound dissipates, I am striking.  https://t.co/oj8qH1HKxT",en,[],[],565132086,565132086,6FeetUnderrrrr,SpeedForce Wulf⚡️,4,23,https://twitter.com/6FeetUnderrrrr/status/1431097911270649859,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9pBXIAMiCi8.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9pBXIAMiCi8.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,"The clouds retreat, The sound dissipates, I am striking.",False,9
97,97,97,97,97,100,100,2317,299,1431097910897295365,1431097910897295365,1630035305000.0,2021-08-26 23:35:05,-400,,off work....  https://t.co/bPp7iTxAQ8,en,[],[],1412822250680692742,1412822250680692742,mypr0ana,kafka,4,23,https://twitter.com/mypr0ana/status/1431097910897295365,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9j_XEAEPSxd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9j_XEAEPSxd.jpg,False,0,1,0,,.gif,,,,,,,[],,,,,off work....,False,2
98,98,98,98,98,101,101,2318,300,1431097910809088006,1431097910809088006,1630035305000.0,2021-08-26 23:35:05,-400,,Malaysians right now when knowing the same cabinets of #KerajaanGagal is back.  https://t.co/IucTGZfCUi,en,['kerajaangagal'],[],609152260,609152260,aufashahrain,Shah Jahan,4,23,https://twitter.com/aufashahrain/status/1431097910809088006,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9QwUUAQ3VQv.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9QwUUAQ3VQv.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Malaysians right now when knowing the same cabinets of KerajaanGagal is back.,False,12
99,99,99,99,99,103,103,2325,307,1431097909718642691,1431097454095736832,1630035304000.0,2021-08-26 23:35:04,-400,,@_majorFischlism GOODNIGHT SLEEP WELL  https://t.co/1mtni5GhqC,en,[],[],1272171171623038976,1272171171623038976,yanfeibeloveds,cindy ✿,4,23,https://twitter.com/yanfeibeloveds/status/1431097909718642691,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9UrUYAkSWly.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9UrUYAkSWly.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': '_majorFischlism', 'name': 'dvаl AKA king of fischltwt | check 📌!', 'id': '1328763850511020034'}]",,,,,GOODNIGHT SLEEP WELL,True,3
100,100,100,100,100,104,104,2331,313,1431097908904988673,1430732569872588801,1630035304000.0,2021-08-26 23:35:04,-400,,@Harrys_grace @MostMediaLies @itskeyon ok how about y’all untag me first  https://t.co/FaoobWwokR,en,[],[],778686162772733952,778686162772733952,thisalecx,𝘢𝘭𝘦𝘤,4,23,https://twitter.com/thisalecx/status/1431097908904988673,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9P5XMAIv9Y3.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9P5XMAIv9Y3.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Harrys_grace', 'name': 'Beyssuccess 💀🕸🕷', 'id': '992510142628421632'}, {'screen_name': 'MostMediaLies', 'name': 'Baffled_Foreigner', 'id': '731461641376796673'}, {'screen_name': 'itskeyon', 'name': 'HOOD VOGUE is tired of poverty', 'id': '3101758602'}]",,,,, grace ok how about y’all untag me first,True,8
101,101,101,101,101,105,105,2335,317,1431097908548587522,1431088785740161029,1630035304000.0,2021-08-26 23:35:04,-400,,@basedguitar Racist alert!!  https://t.co/SGLnVqiWsx,en,[],[],3294577540,3294577540,jay_holmes76,Jay Holmes,4,23,https://twitter.com/jay_holmes76/status/1431097908548587522,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9X2XoAUcqfp.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9X2XoAUcqfp.jpg,False,0,0,1,,.gif,,,,,,,"[{'screen_name': 'basedguitar', 'name': 'Snake', 'id': '1366945102376165381'}]",,,,,Racist alert!!,True,2
102,102,102,102,102,106,106,2340,322,1431097907957075970,1431097907957075970,1630035304000.0,2021-08-26 23:35:04,-400,,Not even a full week in and the AUDACITY.  https://t.co/BQ5TBdJxQN,en,[],[],3242412597,3242412597,rturne17,Robin Turner (she/hers),4,23,https://twitter.com/rturne17/status/1431097907957075970,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9bZXMAM6vHx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9bZXMAM6vHx.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Not even a full week in and the AUDACITY.,False,9
103,103,103,103,103,107,107,2341,323,1431097907957039105,1430915945866797058,1630035304000.0,2021-08-26 23:35:04,-400,,@siskiata just wow.  https://t.co/qClbaf84MN,en,[],[],1339616963841036288,1339616963841036288,aurorazent,Aurora,4,23,https://twitter.com/aurorazent/status/1431097907957039105,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9MWVgAMmC_W.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9MWVgAMmC_W.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'siskiata', 'name': 'YAYA.', 'id': '1058959090578153472'}]",,,,,just wow.,True,2
104,104,104,104,104,108,108,2342,324,1431097907923488775,1431066356460531718,1630035304000.0,2021-08-26 23:35:04,-400,,@dasoulassassin Lol. Must be a parody account. This is probably one of the stupidest things I have read on Twitter.  https://t.co/kysEWScXin,en,[],[],89125690,89125690,DalalMusic,Dalal,4,23,https://twitter.com/DalalMusic/status/1431097907923488775,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9LKVQAINmOd.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9LKVQAINmOd.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'dasoulassassin', 'name': 'Kevin Ross', 'id': '402520406'}]",,,,,Lol. Must be a parody account. This is probably one of the stupidest things I have read on Twitter.,True,19
105,105,105,105,105,109,109,2344,326,1431097907348869123,1431068046173642756,1630035304000.0,2021-08-26 23:35:04,-400,,@DonaldJTrumpJr What would Your family know about Vets? Bone spurs hid when it was time to serve.  https://t.co/e4lhTRfeud,en,[],[],516759358,516759358,justpersnickety,Calling Out LA City Hall Corruption. 🎯🎯🎯,4,23,https://twitter.com/justpersnickety/status/1431097907348869123,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9UTVUAAotzq.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9UTVUAAotzq.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'DonaldJTrumpJr', 'name': 'Donald Trump Jr.', 'id': '39344374'}]",,,,,What would Your family know about Vets? Bone spurs hid when it was time to serve.,True,16
106,106,106,106,106,110,110,2345,327,1431097907223019522,1431097907223019522,1630035304000.0,2021-08-26 23:35:04,-400,,Really cute..💜💜  https://t.co/9kq0f9fJb5,en,[],[],1425702807273754629,1425702807273754629,akhi_army,Army Akhi,4,23,https://twitter.com/akhi_army/status/1431097907223019522,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9BWUcAgyQhk.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9BWUcAgyQhk.jpg,False,0,0,0,https://twitter.com/archivefortae/status/1430549799003070468,.gif,,,,,,,[],,,,,Really cute..💜💜,False,2
107,107,107,107,107,111,111,2346,328,1431097907147526146,1430754434578014210,1630035304000.0,2021-08-26 23:35:04,-400,,@Shelbay017 The SCREECH I just let out was absolutely ungodly  https://t.co/l8YWADwY6W,en,[],[],1323287831679098880,1323287831679098880,JoonofNam,DeasonalSepression,4,23,https://twitter.com/JoonofNam/status/1431097907147526146,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9WWUcAQzYEM.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9WWUcAQzYEM.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'Shelbay017', 'name': 'Shelby', 'id': '1418977572763930630'}]",,,,,The SCREECH I just let out was absolutely ungodly,True,9
108,108,108,108,108,112,112,2353,335,1431097905897775107,1431097905897775107,1630035303000.0,2021-08-26 23:35:03,-400,,Love like ours is never fixed.  https://t.co/JuL191Pr8v,en,[],[],1419057796004392966,1419057796004392966,_ChloexLucifer_,Lucifans Group Therapy,4,23,https://twitter.com/_ChloexLucifer_/status/1431097905897775107,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH8hdXIAM9HDx.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH8hdXIAM9HDx.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Love like ours is never fixed.,False,6
109,109,109,109,109,113,113,2359,341,1431097905159364614,1431097905159364614,1630035303000.0,2021-08-26 23:35:03,-400,,Capgemini Technology Services India Limited Mumbai SQL DBA Posts | Bachelor’s Degree/Master’s Degree | Apply Now Apply Know :  https://t.co/lvNiwNI59s  https://t.co/o01aapQTej,en,[],[],1377607701606232072,1377607701606232072,eyeinbox,Eyeinbox,4,23,https://twitter.com/eyeinbox/status/1431097905159364614,['https://aspirantjob.com/capgemini-technology-services-india-limited-mumbai-sql-dba-posts-bachelors-degree-masters-degree-apply-now/'],['https://pbs.twimg.com/tweet_video_thumb/E9xH5YDVIAYidGR.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH5YDVIAYidGR.jpg,False,0,0,0,,.gif,,,,,,,[],,,,,Capgemini Technology Services India Limited Mumbai SQL DBA Posts | Bachelor’s Degree/Master’s Degree | Apply Now Apply Know :,False,19
110,110,110,110,110,114,114,2363,345,1431097904991715332,1431048786558791682,1630035303000.0,2021-08-26 23:35:03,-400,,@kayleighmcenany Walked out the door? More like…  https://t.co/nDHkqrcWK6,en,[],[],1275911078258622471,1275911078258622471,amaddrose,amaddrose,4,23,https://twitter.com/amaddrose/status/1431097904991715332,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH9OAXsAYZyg6.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH9OAXsAYZyg6.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'kayleighmcenany', 'name': 'Kayleigh McEnany', 'id': '259001548'}]",,,,,Walked out the door? More like…,True,6
111,111,111,111,111,115,115,2364,346,1431097904651853827,1431097591916290048,1630035303000.0,2021-08-26 23:35:03,-400,,@breem0nSTJ Sometimes I just wanna  https://t.co/XevZLYGiUN,en,[],[],1252994559350472704,1252994559350472704,Son_Noodles,Noodles,4,23,https://twitter.com/Son_Noodles/status/1431097904651853827,[],['https://pbs.twimg.com/tweet_video_thumb/E9xH893UcAQvxP2.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/E9xH893UcAQvxP2.jpg,False,0,0,0,,.gif,,,,,,,"[{'screen_name': 'breem0nSTJ', 'name': 'Breem0n', 'id': '1421893009604493312'}]",,,,,Sometimes I just wanna,True,4
